VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,total_amount
2,2024-01-11 13:03:00,2024-01-11 13:40:00,2,1.1,1,253,256,2,3.08,0.5,0.0,0.0,0.0,3.58
2,2024-01-05 07:58:00,2024-01-05 08:37:00,2,2.21,1,73,115,1,6.97,0.0,0.89,0.0,2.5,10.36
2,2024-01-05 05:30:00,2024-01-05 05:33:00,3,8.05,1,212,124,2,24.71,0.5,2.16,0.0,0.0,27.37
1,2024-01-09 01:57:00,2024-01-09 02:02:00,4,2.99,3,212,256,1,13.13,1.0,3.47,0.0,2.5,20.1
1,2024-01-09 18:47:00,2024-01-09 19:36:00,1,5.89,1,251,139,1,25.74,0.0,1.74,6.55,0.0,34.029999999999994
1,2024-01-07 21:11:00,2024-01-07 21:37:00,1,3.3,1,168,206,1,11.67,0.0,1.91,0.0,0.0,13.58
2,2024-01-06 21:12:00,2024-01-06 21:41:00,1,2.06,2,230,47,1,5.77,1.0,3.54,0.0,0.0,10.309999999999999
2,2024-01-13 16:31:00,2024-01-13 17:13:00,4,0.49,3,239,217,1,5.38,1.0,0.0,6.55,2.5,15.43
1,2024-01-03 06:26:00,2024-01-03 07:04:00,3,2.53,3,143,123,1,13.39,0.0,0.0,0.0,0.0,13.39
2,2024-01-01 11:06:00,2024-01-01 11:42:00,2,2.25,1,70,31,2,9.57,1.0,0.0,0.0,0.0,10.57
1,2024-01-03 21:48:00,2024-01-03 22:19:00,1,2.12,2,174,55,2,6.67,0.0,4.67,0.0,2.5,13.84
1,2024-01-12 20:15:00,2024-01-12 20:41:00,1,1.55,2,109,153,1,9.73,0.5,0.59,0.0,2.5,13.32
2,2024-01-08 01:21:00,2024-01-08 01:47:00,3,1.73,1,203,36,2,9.5,1.0,0.67,0.0,2.5,13.67
2,2024-01-08 20:34:00,2024-01-08 21:18:00,1,0.94,1,185,256,1,3.07,0.0,0.3,0.0,0.0,3.3699999999999997
1,2024-01-09 22:51:00,2024-01-09 22:57:00,2,1.68,2,92,178,1,8.66,0.0,3.77,0.0,2.5,14.93
2,2024-01-04 07:37:00,2024-01-04 07:42:00,1,0.51,1,259,36,2,6.92,0.0,1.17,0.0,2.5,10.59
1,2024-01-03 17:00:00,2024-01-03 17:36:00,1,3.76,1,206,254,1,16.48,1.0,0.94,6.55,2.5,27.470000000000002
1,2024-01-10 12:36:00,2024-01-10 13:27:00,1,0.47,3,52,162,1,4.15,0.5,8.76,0.0,0.0,13.41
2,2024-01-05 20:21:00,2024-01-05 20:46:00,4,0.2,3,181,21,1,2.66,0.5,5.75,0.0,0.0,8.91
1,2024-01-05 10:16:00,2024-01-05 11:10:00,1,1.32,1,3,75,2,9.76,1.0,7.87,6.55,0.0,25.18
2,2024-01-12 17:47:00,2024-01-12 18:12:00,4,2.47,3,84,207,2,6.92,0.0,0.34,0.0,2.5,9.76
1,2024-01-14 00:57:00,2024-01-14 01:44:00,1,1.32,2,214,178,1,7.79,0.0,0.0,0.0,0.0,7.79
2,2024-01-14 04:17:00,2024-01-14 04:24:00,2,0.75,2,34,37,2,2.5,0.0,0.88,0.0,0.0,3.38
2,2024-01-08 01:20:00,2024-01-08 01:53:00,1,1.88,1,50,120,2,10.93,1.0,0.03,0.0,2.5,14.459999999999999
1,2024-01-10 19:24:00,2024-01-10 20:07:00,3,0.98,2,259,118,2,5.1,1.0,0.0,0.0,0.0,6.1
2,2024-01-12 07:22:00,2024-01-12 07:30:00,4,6.21,3,258,1,1,23.56,0.0,0.0,0.0,0.0,23.56
2,2024-01-08 06:48:00,2024-01-08 07:27:00,1,5.89,3,182,209,1,20.72,0.0,0.25,6.55,2.5,30.02
1,2024-01-04 15:20:00,2024-01-04 15:32:00,1,1.61,3,33,208,1,4.51,0.0,1.7,0.0,2.5,8.71
2,2024-01-08 06:13:00,2024-01-08 06:55:00,4,0.91,1,40,154,2,9.11,1.0,3.77,6.55,2.5,22.93
1,2024-01-08 06:38:00,2024-01-08 06:47:00,4,3.07,2,210,250,1,15.47,1.0,0.0,6.55,2.5,25.52
2,2024-01-09 14:34:00,2024-01-09 15:15:00,1,0.09,1,136,171,2,5.46,0.5,0.96,0.0,2.5,9.42
1,2024-01-14 09:02:00,2024-01-14 09:42:00,1,1.48,2,87,107,1,5.24,0.0,0.0,0.0,2.5,7.74
1,2024-01-14 21:48:00,2024-01-14 22:11:00,2,0.94,2,60,143,2,4.87,0.0,0.0,0.0,2.5,7.37
1,2024-01-04 01:52:00,2024-01-04 02:14:00,2,5.82,1,164,8,2,19.66,0.5,0.11,6.55,2.5,29.32
1,2024-01-10 10:08:00,2024-01-10 10:13:00,1,0.03,2,3,94,1,2.5,0.0,1.3,0.0,0.0,3.8
2,2024-01-10 20:18:00,2024-01-10 21:11:00,4,1.85,1,15,97,1,12.41,0.5,0.68,0.0,0.0,13.59
1,2024-01-13 06:20:00,2024-01-13 06:44:00,1,3.1,3,102,7,2,12.04,1.0,4.93,6.55,0.0,24.52
2,2024-01-01 05:02:00,2024-01-01 05:51:00,2,1.53,3,255,12,1,4.28,0.5,0.0,0.0,0.0,4.78
1,2024-01-12 19:42:00,2024-01-12 19:48:00,4,0.21,1,225,2,2,4.44,0.5,0.0,0.0,0.0,4.94
2,2024-01-01 00:55:00,2024-01-01 01:25:00,1,8.26,3,210,7,2,25.26,1.0,0.0,6.55,2.5,35.31
1,2024-01-10 00:53:00,2024-01-10 01:07:00,2,1.68,1,23,12,2,7.52,0.0,4.82,6.55,2.5,21.39
2,2024-01-07 01:17:00,2024-01-07 01:57:00,1,2.19,1,235,57,1,8.21,0.5,0.53,0.0,2.5,11.74
2,2024-01-06 15:50:00,2024-01-06 16:43:00,3,0.62,1,131,78,1,6.75,0.5,2.28,0.0,0.0,9.53
1,2024-01-02 11:25:00,2024-01-02 12:03:00,2,1.52,3,158,74,1,10.06,0.0,0.32,0.0,0.0,10.38
1,2024-01-08 23:19:00,2024-01-09 00:08:00,2,1.29,2,173,233,1,7.32,0.5,6.77,6.55,2.5,23.64
1,2024-01-11 22:25:00,2024-01-11 23:08:00,4,0.18,1,17,30,1,2.66,1.0,1.98,0.0,2.5,8.14
2,2024-01-12 15:08:00,2024-01-12 15:15:00,1,0.26,1,185,95,2,3.62,0.5,2.17,0.0,0.0,6.29
2,2024-01-05 17:29:00,2024-01-05 17:44:00,4,4.18,3,184,56,1,14.75,0.0,1.25,0.0,0.0,16.0
2,2024-01-04 05:01:00,2024-01-04 05:26:00,1,0.63,1,143,10,2,2.76,0.0,0.0,0.0,2.5,5.26
2,2024-01-11 10:34:00,2024-01-11 11:26:00,1,0.5,2,44,147,2,5.85,0.5,0.53,0.0,0.0,6.88
1,2024-01-10 11:03:00,2024-01-10 11:35:00,3,1.62,1,12,87,2,8.69,0.0,2.04,0.0,0.0,10.73
1,2024-01-04 13:26:00,2024-01-04 14:05:00,1,3.37,1,8,253,1,16.29,0.0,0.0,0.0,2.5,18.79
1,2024-01-04 13:22:00,2024-01-04 13:49:00,3,0.15,3,80,187,1,6.56,0.5,0.98,0.0,2.5,10.54
1,2024-01-13 12:30:00,2024-01-13 13:20:00,2,1.98,2,162,233,1,6.83,0.5,4.72,6.55,0.0,18.6
2,2024-01-13 00:22:00,2024-01-13 00:51:00,1,0.29,3,216,253,2,5.86,0.0,0.0,0.0,2.5,8.36
2,2024-01-14 07:41:00,2024-01-14 08:34:00,2,0.09,3,248,224,1,2.5,0.5,0.0,0.0,2.5,5.5
1,2024-01-05 01:50:00,2024-01-05 02:06:00,4,0.12,1,29,4,1,5.08,1.0,0.95,0.0,0.0,7.03
2,2024-01-02 01:31:00,2024-01-02 02:21:00,1,4.13,3,133,112,2,13.27,0.5,1.05,0.0,0.0,14.82
1,2024-01-06 16:12:00,2024-01-06 17:01:00,1,0.29,1,5,193,1,2.5,0.0,0.0,0.0,2.5,5.0
2,2024-01-14 16:49:00,2024-01-14 17:27:00,3,0.11,2,244,141,2,4.01,1.0,2.79,0.0,0.0,7.8
2,2024-01-06 07:53:00,2024-01-06 08:34:00,3,1.32,1,30,140,1,3.7,0.0,2.8,0.0,2.5,9.0
2,2024-01-05 18:42:00,2024-01-05 19:00:00,1,4.27,2,117,95,2,11.96,0.0,1.44,0.0,2.5,15.9
2,2024-01-02 07:46:00,2024-01-02 08:10:00,1,0.7,1,178,41,1,4.52,1.0,1.63,0.0,0.0,7.1499999999999995
2,2024-01-03 03:26:00,2024-01-03 03:49:00,2,1.26,1,235,2,2,6.73,0.5,0.07,0.0,2.5,9.8
2,2024-01-10 09:03:00,2024-01-10 09:26:00,2,0.09,3,141,150,2,2.5,0.0,0.8,0.0,0.0,3.3
1,2024-01-06 15:52:00,2024-01-06 16:02:00,4,1.37,1,50,41,1,3.84,0.5,0.0,0.0,0.0,4.34
2,2024-01-04 23:50:00,2024-01-05 00:41:00,2,1.98,1,108,116,1,6.5,0.5,1.8,0.0,0.0,8.8
1,2024-01-09 20:52:00,2024-01-09 21:10:00,4,1.95,1,46,120,1,9.44,1.0,0.0,6.55,0.0,16.99
1,2024-01-08 03:07:00,2024-01-08 03:40:00,1,0.93,1,82,237,2,7.06,0.0,2.72,6.55,2.5,18.83
1,2024-01-01 17:42:00,2024-01-01 18:26:00,2,0.87,2,126,9,1,5.4,1.0,2.78,0.0,2.5,11.68
1,2024-01-13 18:00:00,2024-01-13 18:12:00,2,0.26,1,84,239,1,6.62,1.0,0.59,0.0,2.5,10.71
1,2024-01-13 06:40:00,2024-01-13 07:14:00,1,1.05,1,71,118,1,6.93,0.0,3.24,0.0,0.0,10.17
1,2024-01-05 07:49:00,2024-01-05 08:25:00,3,0.24,1,175,10,1,2.5,0.0,0.04,0.0,2.5,5.04
2,2024-01-12 11:09:00,2024-01-12 11:20:00,1,3.35,3,91,25,1,11.68,1.0,0.0,6.55,2.5,21.73
2,2024-01-11 12:27:00,2024-01-11 12:46:00,4,7.8,1,249,173,2,21.84,1.0,0.24,0.0,0.0,23.08
2,2024-01-04 05:12:00,2024-01-04 05:25:00,2,8.07,1,132,225,1,25.33,1.0,2.88,6.55,0.0,35.76
1,2024-01-05 08:48:00,2024-01-05 09:22:00,2,4.61,1,169,11,1,18.69,0.0,1.65,0.0,2.5,22.84
1,2024-01-03 11:56:00,2024-01-03 12:08:00,1,2.11,2,60,101,1,10.62,0.0,0.0,0.0,2.5,13.12
1,2024-01-08 23:15:00,2024-01-08 23:39:00,1,2.78,1,241,83,2,14.29,1.0,2.58,0.0,0.0,17.869999999999997
2,2024-01-05 06:48:00,2024-01-05 07:07:00,2,0.77,1,190,221,1,4.4,0.0,0.08,0.0,0.0,4.48
2,2024-01-07 19:15:00,2024-01-07 19:21:00,1,2.29,2,232,219,1,12.78,0.0,0.0,0.0,0.0,12.78
2,2024-01-06 06:01:00,2024-01-06 06:51:00,4,1.4,3,15,89,1,6.44,0.0,2.11,0.0,2.5,11.05
1,2024-01-06 17:38:00,2024-01-06 18:32:00,4,1.51,3,41,15,2,10.91,0.5,4.13,0.0,2.5,18.04
1,2024-01-12 12:56:00,2024-01-12 13:45:00,3,3.26,2,208,246,2,12.07,0.5,1.06,0.0,0.0,13.63
1,2024-01-05 10:11:00,2024-01-05 10:38:00,1,0.76,2,60,176,2,6.9,1.0,0.66,0.0,0.0,8.56
2,2024-01-10 23:29:00,2024-01-10 23:52:00,4,0.88,1,240,4,2,9.15,0.5,1.61,0.0,2.5,13.76
1,2024-01-09 23:10:00,2024-01-09 23:49:00,2,5.95,1,96,21,1,19.18,1.0,0.0,0.0,0.0,20.18
1,2024-01-06 12:23:00,2024-01-06 13:03:00,2,0.13,1,160,208,1,3.91,1.0,1.2,0.0,0.0,6.11
1,2024-01-09 11:19:00,2024-01-09 12:10:00,2,1.53,1,209,137,1,10.51,0.0,4.61,0.0,0.0,15.120000000000001
1,2024-01-11 22:08:00,2024-01-11 22:11:00,1,5.61,1,133,216,1,18.38,1.0,1.63,0.0,2.5,23.509999999999998
2,2024-01-05 16:18:00,2024-01-05 16:45:00,1,2.17,1,97,117,1,6.08,1.0,0.08,0.0,2.5,9.66
2,2024-01-12 01:13:00,2024-01-12 02:06:00,1,1.82,3,219,179,1,13.45,1.0,0.56,6.55,0.0,21.56
1,2024-01-02 17:12:00,2024-01-02 17:50:00,1,0.66,1,71,246,1,3.67,1.0,0.0,0.0,2.5,7.17
1,2024-01-14 06:43:00,2024-01-14 07:02:00,2,0.97,1,134,128,1,6.11,0.0,2.63,0.0,0.0,8.74
2,2024-01-11 21:19:00,2024-01-11 22:02:00,1,4.4,1,66,78,2,18.21,0.0,0.55,0.0,2.5,21.26
2,2024-01-02 05:21:00,2024-01-02 05:47:00,2,1.88,1,127,229,2,6.74,1.0,0.0,6.55,2.5,16.79
1,2024-01-08 01:27:00,2024-01-08 01:31:00,2,1.66,2,205,82,2,5.13,0.5,0.0,6.55,0.0,12.18
2,2024-01-08 07:54:00,2024-01-08 08:36:00,4,0.24,1,117,66,1,4.31,0.5,1.67,0.0,0.0,6.4799999999999995
2,2024-01-12 23:40:00,2024-01-12 23:57:00,4,0.04,2,149,96,1,2.5,1.0,0.04,6.55,2.5,12.59
1,2024-01-10 21:57:00,2024-01-10 22:31:00,1,7.63,2,194,145,1,23.64,0.0,4.76,0.0,2.5,30.9
2,2024-01-03 15:32:00,2024-01-03 16:13:00,1,1.09,1,168,65,1,6.66,1.0,3.42,0.0,0.0,11.08
2,2024-01-13 09:24:00,2024-01-13 09:32:00,1,2.13,1,179,9,1,8.29,1.0,0.48,0.0,0.0,9.77
2,2024-01-13 13:57:00,2024-01-13 14:00:00,1,0.19,1,148,186,1,2.5,0.0,5.95,0.0,0.0,8.45
2,2024-01-02 02:45:00,2024-01-02 03:34:00,3,2.64,1,57,158,2,14.38,0.5,0.84,6.55,0.0,22.27
1,2024-01-04 21:42:00,2024-01-04 22:07:00,2,6.2,1,5,31,1,20.62,1.0,2.59,0.0,0.0,24.21
2,2024-01-05 16:47:00,2024-01-05 17:28:00,4,1.97,1,14,151,2,12.09,0.0,3.76,0.0,2.5,18.35
2,2024-01-09 01:33:00,2024-01-09 01:52:00,2,0.31,1,216,242,2,3.22,0.0,2.97,0.0,0.0,6.19
1,2024-01-14 19:41:00,2024-01-14 20:17:00,1,2.0,3,175,156,1,6.4,1.0,5.49,0.0,0.0,12.89
2,2024-01-08 08:29:00,2024-01-08 09:12:00,1,3.34,1,3,59,2,13.02,0.0,4.39,0.0,0.0,17.41
1,2024-01-10 15:58:00,2024-01-10 16:29:00,1,1.2,1,137,10,2,5.82,1.0,0.0,0.0,2.5,9.32
1,2024-01-14 23:19:00,2024-01-14 23:30:00,2,4.87,1,100,124,2,13.69,0.5,0.0,0.0,2.5,16.689999999999998
2,2024-01-10 01:26:00,2024-01-10 01:41:00,3,2.41,1,83,237,1,13.42,1.0,0.0,0.0,2.5,16.92
2,2024-01-02 19:10:00,2024-01-02 19:18:00,4,5.28,2,132,17,1,16.23,0.5,2.22,0.0,0.0,18.95
2,2024-01-13 02:47:00,2024-01-13 02:55:00,3,2.25,1,1,23,1,6.3,0.0,2.91,6.55,0.0,15.760000000000002
2,2024-01-04 00:04:00,2024-01-04 00:26:00,2,0.32,1,116,9,1,7.22,1.0,1.68,0.0,2.5,12.399999999999999
2,2024-01-08 11:47:00,2024-01-08 12:41:00,1,0.85,2,202,207,2,4.12,0.0,0.17,0.0,2.5,6.79
1,2024-01-07 07:51:00,2024-01-07 07:56:00,3,0.52,1,140,45,1,2.94,1.0,4.05,0.0,0.0,7.99
2,2024-01-04 17:02:00,2024-01-04 17:21:00,1,5.51,1,146,27,1,15.43,0.0,7.13,6.55,2.5,31.61
1,2024-01-12 09:09:00,2024-01-12 10:00:00,1,3.29,3,202,188,2,16.56,0.5,0.0,6.55,2.5,26.11
2,2024-01-07 00:19:00,2024-01-07 00:33:00,2,2.59,1,152,140,1,7.25,1.0,0.56,0.0,0.0,8.81
1,2024-01-10 18:03:00,2024-01-10 18:53:00,2,0.82,3,222,9,1,5.44,0.0,0.04,6.55,2.5,14.530000000000001
2,2024-01-07 03:17:00,2024-01-07 04:06:00,3,0.47,3,79,234,1,6.6,1.0,0.6,0.0,0.0,8.2
2,2024-01-01 01:57:00,2024-01-01 02:44:00,3,3.25,1,200,92,1,13.15,1.0,2.65,6.55,2.5,25.85
2,2024-01-10 15:57:00,2024-01-10 16:00:00,1,1.48,1,250,77,2,6.99,0.5,0.0,0.0,2.5,9.99
2,2024-01-14 03:35:00,2024-01-14 03:54:00,4,0.59,1,99,244,1,2.5,0.0,0.22,0.0,0.0,2.72
2,2024-01-10 22:29:00,2024-01-10 22:34:00,2,2.21,2,213,155,1,7.16,1.0,1.77,6.55,2.5,18.98
1,2024-01-10 04:34:00,2024-01-10 05:02:00,3,0.09,1,143,218,1,3.72,1.0,2.62,0.0,0.0,7.340000000000001
2,2024-01-04 20:40:00,2024-01-04 20:57:00,3,0.91,1,190,150,2,3.58,1.0,0.71,0.0,2.5,7.79
2,2024-01-01 14:06:00,2024-01-01 14:44:00,2,1.45,1,52,88,1,7.57,1.0,0.0,0.0,2.5,11.07
2,2024-01-08 14:34:00,2024-01-08 15:08:00,2,0.37,1,112,106,1,5.74,1.0,2.76,0.0,0.0,9.5
1,2024-01-10 12:23:00,2024-01-10 12:57:00,1,9.61,1,135,95,1,32.31,0.0,0.0,6.55,0.0,38.86
2,2024-01-11 16:25:00,2024-01-11 16:31:00,2,0.54,1,112,253,1,2.5,1.0,0.0,0.0,2.5,6.0
1,2024-01-10 13:06:00,2024-01-10 13:26:00,1,0.32,1,13,39,2,9.39,1.0,3.03,0.0,0.0,13.42
2,2024-01-05 11:49:00,2024-01-05 12:40:00,2,0.52,1,233,255,2,6.37,1.0,0.79,0.0,0.0,8.16
1,2024-01-07 11:33:00,2024-01-07 11:54:00,2,3.37,1,44,54,1,12.43,0.0,0.53,0.0,0.0,12.959999999999999
2,2024-01-12 12:48:00,2024-01-12 13:33:00,1,1.27,1,73,243,1,9.28,1.0,0.46,0.0,0.0,10.74
2,2024-01-09 21:39:00,2024-01-09 22:33:00,1,1.92,1,231,110,2,14.29,1.0,0.98,0.0,2.5,18.77
1,2024-01-03 22:08:00,2024-01-03 22:45:00,2,0.05,1,33,254,1,2.5,0.5,0.0,0.0,2.5,5.5
2,2024-01-05 08:43:00,2024-01-05 09:25:00,2,0.08,1,68,112,1,2.66,0.5,0.0,0.0,0.0,3.16
1,2024-01-02 10:08:00,2024-01-02 10:24:00,1,1.36,3,16,174,2,3.81,1.0,2.32,6.55,2.5,16.18
2,2024-01-05 07:53:00,2024-01-05 08:28:00,2,3.9,1,150,189,1,14.4,1.0,0.0,6.55,2.5,24.45
2,2024-01-09 23:41:00,2024-01-09 23:57:00,2,4.98,1,102,221,1,17.86,0.5,0.17,0.0,2.5,21.03
1,2024-01-09 18:07:00,2024-01-09 18:43:00,1,0.21,3,186,249,1,3.49,0.0,0.0,6.55,2.5,12.54
2,2024-01-07 18:45:00,2024-01-07 18:51:00,1,1.78,1,25,52,2,6.35,0.0,1.85,0.0,2.5,10.7
1,2024-01-02 06:28:00,2024-01-02 06:54:00,2,5.62,1,72,162,2,15.74,0.5,0.84,0.0,2.5,19.580000000000002
1,2024-01-02 07:57:00,2024-01-02 08:28:00,3,1.13,1,81,35,2,7.1,1.0,1.19,0.0,0.0,9.29
2,2024-01-05 20:28:00,2024-01-05 20:49:00,2,4.07,2,61,37,1,18.03,0.5,2.74,0.0,2.5,23.770000000000003
2,2024-01-13 18:50:00,2024-01-13 18:58:00,4,0.33,1,18,111,1,2.5,0.0,0.02,0.0,2.5,5.02
2,2024-01-11 03:14:00,2024-01-11 03:49:00,1,6.3,2,242,177,1,21.74,0.5,0.71,0.0,0.0,22.95
1,2024-01-14 23:28:00,2024-01-15 00:19:00,2,3.2,1,58,9,1,8.96,0.0,0.34,0.0,0.0,9.3
1,2024-01-10 00:17:00,2024-01-10 00:59:00,1,6.52,2,57,121,2,22.4,1.0,0.3,0.0,2.5,26.2
2,2024-01-01 00:09:00,2024-01-01 00:30:00,1,2.6,3,97,105,1,9.3,1.0,0.0,0.0,2.5,12.8
1,2024-01-12 13:24:00,2024-01-12 13:27:00,4,1.04,1,215,156,2,4.01,1.0,1.04,0.0,2.5,8.55
1,2024-01-07 20:25:00,2024-01-07 20:32:00,3,6.4,1,12,26,1,19.02,0.0,1.65,6.55,2.5,29.72
1,2024-01-02 12:59:00,2024-01-02 13:28:00,1,0.74,2,11,25,2,4.09,0.5,2.91,6.55,0.0,14.05
1,2024-01-05 21:21:00,2024-01-05 21:39:00,1,0.93,1,163,69,1,6.56,1.0,0.11,0.0,0.0,7.67
2,2024-01-13 19:24:00,2024-01-13 19:32:00,4,2.78,2,217,151,1,7.78,0.0,0.0,0.0,0.0,7.78
2,2024-01-04 16:07:00,2024-01-04 16:49:00,2,3.33,1,241,65,1,11.33,1.0,0.0,0.0,0.0,12.33
2,2024-01-02 02:59:00,2024-01-02 03:14:00,2,6.1,1,45,150,1,19.98,0.5,0.0,0.0,0.0,20.48
1,2024-01-06 21:52:00,2024-01-06 22:42:00,1,0.53,1,81,245,1,2.5,1.0,1.03,0.0,0.0,4.53
1,2024-01-01 22:22:00,2024-01-01 22:59:00,1,3.68,1,255,58,1,17.8,0.0,0.0,0.0,2.5,20.3
1,2024-01-08 08:08:00,2024-01-08 08:29:00,3,3.09,1,67,156,2,9.52,0.0,3.11,0.0,2.5,15.129999999999999
1,2024-01-14 08:16:00,2024-01-14 08:30:00,2,0.15,1,102,112,1,2.5,1.0,0.77,0.0,2.5,6.77
2,2024-01-14 08:08:00,2024-01-14 08:26:00,1,1.13,1,91,123,1,3.72,1.0,0.27,0.0,0.0,4.99
1,2024-01-13 18:18:00,2024-01-13 19:03:00,1,0.76,3,42,203,2,9.62,0.0,0.0,0.0,2.5,12.12
1,2024-01-10 21:11:00,2024-01-10 21:23:00,3,0.84,3,77,4,2,6.73,1.0,0.0,0.0,0.0,7.73
2,2024-01-03 10:10:00,2024-01-03 10:37:00,1,9.36,2,234,129,2,26.87,1.0,0.12,0.0,0.0,27.990000000000002
2,2024-01-07 11:10:00,2024-01-07 11:32:00,1,2.37,1,202,26,2,12.4,1.0,0.0,0.0,2.5,15.9
2,2024-01-06 13:04:00,2024-01-06 13:37:00,2,2.91,1,221,27,1,11.65,0.5,0.0,6.55,2.5,21.2
1,2024-01-13 11:48:00,2024-01-13 11:54:00,2,8.64,3,39,42,1,27.84,0.5,0.0,0.0,2.5,30.84
1,2024-01-09 11:39:00,2024-01-09 12:25:00,1,1.09,1,11,71,1,5.19,0.5,0.16,0.0,2.5,8.350000000000001
1,2024-01-01 03:55:00,2024-01-01 04:20:00,3,3.72,1,112,64,1,11.54,1.0,1.28,6.55,0.0,20.369999999999997
1,2024-01-08 01:21:00,2024-01-08 01:25:00,2,1.31,1,108,25,2,7.51,0.0,0.0,0.0,2.5,10.01
1,2024-01-02 07:48:00,2024-01-02 08:12:00,1,4.68,1,94,72,1,14.74,1.0,0.13,0.0,0.0,15.870000000000001
1,2024-01-06 22:47:00,2024-01-06 23:40:00,4,0.46,1,84,95,1,8.83,1.0,0.0,0.0,0.0,9.83
2,2024-01-03 10:50:00,2024-01-03 11:29:00,1,6.79,1,58,117,1,19.01,0.5,1.02,0.0,2.5,23.03
1,2024-01-04 15:36:00,2024-01-04 15:46:00,4,0.57,2,16,164,1,8.44,0.0,0.0,6.55,0.0,14.989999999999998
2,2024-01-14 04:59:00,2024-01-14 05:08:00,4,0.91,2,93,65,1,5.27,0.5,6.01,0.0,2.5,14.28
2,2024-01-06 16:02:00,2024-01-06 16:18:00,4,3.25,3,165,228,1,12.85,0.0,0.0,0.0,0.0,12.85
2,2024-01-14 03:44:00,2024-01-14 03:49:00,1,1.15,2,215,200,1,8.3,1.0,0.75,6.55,0.0,16.6
1,2024-01-04 18:15:00,2024-01-04 19:07:00,1,2.16,1,144,220,2,7.47,1.0,0.0,0.0,0.0,8.469999999999999
1,2024-01-03 08:31:00,2024-01-03 08:49:00,1,1.35,2,138,180,2,8.94,1.0,1.03,0.0,2.5,13.469999999999999
2,2024-01-08 17:57:00,2024-01-08 18:18:00,4,3.12,1,204,228,1,8.74,0.0,0.31,0.0,2.5,11.55
1,2024-01-05 03:11:00,2024-01-05 04:04:00,1,0.6,1,210,252,1,2.88,0.5,0.6,0.0,2.5,6.48
1,2024-01-06 13:27:00,2024-01-06 13:47:00,4,0.14,1,19,4,1,2.5,0.5,2.26,6.55,2.5,14.309999999999999
2,2024-01-07 07:04:00,2024-01-07 07:58:00,1,0.82,3,162,141,1,2.5,0.5,0.0,6.55,0.0,9.55
1,2024-01-11 18:44:00,2024-01-11 19:02:00,3,1.48,1,130,166,2,6.61,0.0,0.0,6.55,2.5,15.66
1,2024-01-14 09:22:00,2024-01-14 09:32:00,4,0.42,1,44,254,1,5.14,0.0,0.0,0.0,0.0,5.14
1,2024-01-01 01:17:00,2024-01-01 01:52:00,2,1.01,2,83,153,1,7.58,1.0,0.0,6.55,2.5,17.63
1,2024-01-06 06:17:00,2024-01-06 07:08:00,1,1.17,2,124,67,2,6.88,0.5,2.53,0.0,0.0,9.91
2,2024-01-12 19:04:00,2024-01-12 19:18:00,4,0.14,1,27,55,2,2.5,0.0,3.84,0.0,0.0,6.34
2,2024-01-10 18:20:00,2024-01-10 18:33:00,1,2.01,2,7,96,1,9.55,0.5,0.0,0.0,0.0,10.05
1,2024-01-13 02:49:00,2024-01-13 02:56:00,4,4.96,2,199,167,1,17.2,0.5,2.28,0.0,0.0,19.98
1,2024-01-13 20:40:00,2024-01-13 21:09:00,2,0.38,1,112,62,1,6.4,0.0,0.0,0.0,0.0,6.4
1,2024-01-08 07:35:00,2024-01-08 07:49:00,4,2.09,1,89,174,1,10.79,0.0,0.13,0.0,0.0,10.92
2,2024-01-07 14:30:00,2024-01-07 14:49:00,2,2.51,1,128,253,1,10.1,1.0,0.4,0.0,2.5,14.0
1,2024-01-05 19:43:00,2024-01-05 19:51:00,3,1.25,1,230,112,1,4.26,1.0,1.18,0.0,0.0,6.4399999999999995
1,2024-01-09 07:14:00,2024-01-09 07:49:00,1,2.78,1,18,215,1,9.15,1.0,1.03,0.0,2.5,13.68
2,2024-01-06 10:04:00,2024-01-06 10:11:00,3,1.22,3,161,239,1,5.04,0.5,1.19,0.0,2.5,9.23
1,2024-01-05 13:25:00,2024-01-05 13:55:00,1,1.62,3,166,227,1,6.75,0.5,0.51,0.0,2.5,10.26
2,2024-01-05 03:44:00,2024-01-05 04:00:00,1,0.02,1,190,230,1,3.73,1.0,0.0,0.0,0.0,4.73
1,2024-01-04 05:50:00,2024-01-04 05:57:00,2,2.71,2,217,233,1,12.38,0.5,1.57,0.0,0.0,14.450000000000001
2,2024-01-13 21:34:00,2024-01-13 22:09:00,4,2.49,3,207,163,1,9.84,0.5,5.79,6.55,0.0,22.68
1,2024-01-07 09:04:00,2024-01-07 09:56:00,1,0.09,1,153,126,1,3.29,0.5,1.09,6.55,0.0,11.43
1,2024-01-14 06:16:00,2024-01-14 07:06:00,3,1.06,3,181,253,2,6.33,0.5,0.1,0.0,0.0,6.93
2,2024-01-02 12:32:00,2024-01-02 13:15:00,2,8.89,1,212,199,2,26.6,0.0,2.69,6.55,2.5,38.34
2,2024-01-01 20:48:00,2024-01-01 21:09:00,3,1.26,1,203,197,1,4.21,0.0,0.76,6.55,0.0,11.52
2,2024-01-08 19:26:00,2024-01-08 19:50:00,4,1.6,1,205,122,2,4.48,1.0,0.0,0.0,2.5,7.98
